term_id,query,candidate_count,positive_count,relevant_item_ids,evaluation_eligibility
TERM_d7e53161,oled televizyon,14,4,"['ITEM_2a83348b8ad3', 'ITEM_7af7be45d559', 'ITEM_df5b50551ca0', 'ITEM_f12d6929a952']",True
TERM_d7e77293,syoss şampuan,44,12,"['ITEM_109f52d297e5', 'ITEM_13a94c616a38', 'ITEM_1d451e4922a8', 'ITEM_21974cd08e06', 'ITEM_3bbcfe994831', 'ITEM_4549c4897072', 'ITEM_4e63f65c938e', 'ITEM_5aaafb59bfdb', 'ITEM_5bc99b04388c', 'ITEM_b1c4b1a4eb1c', 'ITEM_c4e327c0e25f', 'ITEM_e0b859643131']",True
TERM_d7f5b5ba,orkide toprağı,36,8,"['ITEM_0cbc7b834135', 'ITEM_347ca38d6fc7', 'ITEM_785f04fa3759', 'ITEM_9b1d2ffe3a92', 'ITEM_b019471aa58e', 'ITEM_b279b099de83', 'ITEM_c384c9cfb014', 'ITEM_d3a26ab57879']",True
TERM_d85195b1,1 lt termos,23,6,"['ITEM_1f804db6c8aa', 'ITEM_31e5ea4c391f', 'ITEM_6fd3cce5bbbc', 'ITEM_a0b5eea7e44a', 'ITEM_a1c1cfe3ab54', 'ITEM_b41b127f6fdb']",True
TERM_d8573c14,daniel wellington saat,20,5,"['ITEM_40b391ce398e', 'ITEM_64e5a53795fd', 'ITEM_6702be599766', 'ITEM_d66d65cf2070', 'ITEM_e3ab3ef1e594']",True
TERM_d87aea65,prima aktif bebek 5,7,2,"['ITEM_25ebdcce0218', 'ITEM_6765eea6115f']",True
TERM_d8c9782c,tuvalet fırça seti,5,1,['ITEM_cde910847cef'],True
TERM_d96296c6,bioderme,46,12,"['ITEM_0bcb7e2f9d57', 'ITEM_0e58092c4fd5', 'ITEM_0eb123a72732', 'ITEM_20b5b6eeaf8f', 'ITEM_3d06cf258a76', 'ITEM_846f23806e3b', 'ITEM_85ab068309b1', 'ITEM_a2941c09549d', 'ITEM_c2403518291f', 'ITEM_d93a16b93c59', 'ITEM_e4d4df631ec3', 'ITEM_ecb54a4df84f']",True
TERM_d99e66fd,decathlon çizme,9,2,"['ITEM_9c57684d83c1', 'ITEM_d9349fa38b5c']",True
TERM_da027844,beko kumanda,19,5,"['ITEM_1f85350ca864', 'ITEM_2fbd65c44d3d', 'ITEM_ac352428d3cf', 'ITEM_fa39fc7dee65', 'ITEM_fe942cdcc558']",True
TERM_dac9be03,royal canin kedi,21,5,"['ITEM_346c2ce78d5f', 'ITEM_5a2fb65a33b6', 'ITEM_da97586d6d86', 'ITEM_df145459bce2', 'ITEM_ea90984bf1b6']",True
TERM_daca5da2,bambu banyo paspası,46,10,"['ITEM_27d4ca1a47e9', 'ITEM_457fcae9b31b', 'ITEM_58519bee7910', 'ITEM_5d132c868aca', 'ITEM_731070e6be8b', 'ITEM_76efd5a563fe', 'ITEM_7e48532f2069', 'ITEM_876413843089', 'ITEM_beecea15bf79', 'ITEM_dc3f5386f83f']",True
TERM_daf150be,bargelo,28,6,"['ITEM_17207a064ff3', 'ITEM_328be905dc87', 'ITEM_6c1b7ec2a061', 'ITEM_89f2d795e657', 'ITEM_cafa2af81366', 'ITEM_fd8e51ad2ea1']",True
TERM_db202d33,gold çatal kaşık bıçak seti,97,25,"['ITEM_07d29d639148', 'ITEM_0a48570c2b52', 'ITEM_0a74b3f1cac9', 'ITEM_255336896282', 'ITEM_38b11c019e9c', 'ITEM_4185265459c9', 'ITEM_43a305be74de', 'ITEM_624e5e08b6ca', 'ITEM_717c7252e2c1', 'ITEM_79dcc8438574', 'ITEM_897bcde5529e', 'ITEM_a408653aeafd', 'ITEM_a9fd582b0fbd', 'ITEM_b0924a3403e6', 'ITEM_b0e8062be959', 'ITEM_b69ed9936389', 'ITEM_c9ad1b447e64', 'ITEM_ce3b91e7d553', 'ITEM_d739865f433b', 'ITEM_d8210249d4a8', 'ITEM_d86e488e2eed', 'ITEM_ddf23794de5b', 'ITEM_f743a7a4edcb', 'ITEM_fdf39e6aa0f5', 'ITEM_ff244a11259e']",True
TERM_db2f92f2,tefal 6x tencere seti,7,2,"['ITEM_33431653c6f4', 'ITEM_7984a898aba1']",True
TERM_db60a972,leopar atkı,12,3,"['ITEM_0454d436ed40', 'ITEM_7284f3e7706f', 'ITEM_87d7b5afb8a1']",True
TERM_dbc331f7,pierre cardin erkek jean,52,13,"['ITEM_10ee8a9f3f4b', 'ITEM_279e939bdbc4', 'ITEM_68f7a8a0543a', 'ITEM_6c84032b57e7', 'ITEM_6d147447c909', 'ITEM_73f25cce0aa3', 'ITEM_79f8014c13a2', 'ITEM_81783775fae7', 'ITEM_8b7c2f6d5296', 'ITEM_c11a0aeaa97e', 'ITEM_e1fbdba77d27', 'ITEM_eaca3e4a73b5', 'ITEM_fe48e91e0fc0']",True
TERM_dbdb5b22,pandamkee,27,7,"['ITEM_14e2ada02666', 'ITEM_2e071540760d', 'ITEM_33d76308733a', 'ITEM_72c6297d594a', 'ITEM_dcce9b9a9378', 'ITEM_e577cad6a6ac', 'ITEM_eb6e532ed121']",True
TERM_dc00d6d9,defacto erkek yağmurluk,15,4,"['ITEM_2d2264ced496', 'ITEM_39e28b690170', 'ITEM_5f159160c655', 'ITEM_a7f7f0e53b1a']",True
TERM_dc151e00,kahve kupası,144,37,"['ITEM_038f4ec5025a', 'ITEM_05b62cc6be93', 'ITEM_07f7e908fc68', 'ITEM_09106f845e3f', 'ITEM_18d665478c21', 'ITEM_2a4a3726062d', 'ITEM_2e9b44d46a9d', 'ITEM_2fe019f7044d', 'ITEM_3bd0f4aafb5b', 'ITEM_45b52c39a93e', 'ITEM_4675095ea435', 'ITEM_480e85895bfe', 'ITEM_4d9b71213422', 'ITEM_5b7d8eaedcda', 'ITEM_60996191dea1', 'ITEM_6451adaae50c', 'ITEM_6888132474db', 'ITEM_6f33ad69e124', 'ITEM_7215fc7e875a', 'ITEM_7e1fbcc16a81', 'ITEM_8118aaa5f54d', 'ITEM_824a861100f4', 'ITEM_971f8efeeede', 'ITEM_a7aae72d8f79', 'ITEM_ab42f1454b1f', 'ITEM_b81d7e8c8091', 'ITEM_c0b1aa9ae5f5', 'ITEM_c71a5b3d446d', 'ITEM_c88069aa183c', 'ITEM_cb9e6898865c', 'ITEM_cbab8a8e5e62', 'ITEM_d241fe6f785c', 'ITEM_dbc28733a7cb', 'ITEM_dee6fb17610d', 'ITEM_e9a616f62d0b', 'ITEM_e9f5dcaae43c', 'ITEM_ea8de360eb14']",True
TERM_dc37502f,stanley aksesuar,8,2,"['ITEM_18ebd3034c11', 'ITEM_c15eee10d9ba']",True
TERM_dc54a55b,oda kapı kolu,50,10,"['ITEM_21989cec8442', 'ITEM_29c63356f92a', 'ITEM_44fdb6dc80c7', 'ITEM_599e17d18284', 'ITEM_5ed3b6446037', 'ITEM_99cebe744993', 'ITEM_a8ab31855759', 'ITEM_a90604b97381', 'ITEM_b49b284ec617', 'ITEM_c5573c095024']",True
TERM_dc6d73de,wilson tenis çantası,16,4,"['ITEM_46ed9936b3a3', 'ITEM_58cffbbdfad8', 'ITEM_bb050695667e', 'ITEM_d5c1a5717c1a']",True
TERM_dc95d0a1,borcam saklama kabı,39,10,"['ITEM_3ec128d80976', 'ITEM_418d57632cc5', 'ITEM_42c704fbbf39', 'ITEM_46bb14109a62', 'ITEM_5361ab08e0ce', 'ITEM_8b4992b940f9', 'ITEM_9b6b47ba7937', 'ITEM_a1cd31b57886', 'ITEM_e36f63ff6978', 'ITEM_eef7dbc4605f']",True
TERM_dcf43633,ispirto,9,2,"['ITEM_02e189abbebd', 'ITEM_e5cfcbe71349']",True
TERM_dd0104e2,join us elbise,14,4,"['ITEM_5e2395c2086c', 'ITEM_aedb0a9e1d82', 'ITEM_c679c0fd9ab9', 'ITEM_eafa025324d7']",True
TERM_dd5a7066,acar fincan takımı,186,48,"['ITEM_052f5993c948', 'ITEM_05461b58dfe2', 'ITEM_0e7806b09466', 'ITEM_11d34a6c88cf', 'ITEM_12655f1caef3', 'ITEM_13a2841ddea8', 'ITEM_233fcfec1393', 'ITEM_27ad7b0c4efc', 'ITEM_287025a9d97b', 'ITEM_2a59b1e30d0a', 'ITEM_2ea23fa13840', 'ITEM_307c12235a98', 'ITEM_356bdce1f3f7', 'ITEM_418c689a052e', 'ITEM_440240a7eaba', 'ITEM_4b70d960396a', 'ITEM_533443e95802', 'ITEM_5a795dd9100c', 'ITEM_5b378227950d', 'ITEM_63dd837cab5e', 'ITEM_6848dcfe6aa3', 'ITEM_706a9902bfd8', 'ITEM_71d284b65d46', 'ITEM_7fb57b97c1c3', 'ITEM_92b1c568e125', 'ITEM_a1fd747234f0', 'ITEM_a437798fb240', 'ITEM_a66ea5faabd0', 'ITEM_adb68c73b5d0', 'ITEM_bd5af5cd7477', 'ITEM_c26845536bdb', 'ITEM_c75b22e90217', 'ITEM_c9884331e408', 'ITEM_cca8c0725bec', 'ITEM_cea6998695af', 'ITEM_cf56b293fce9', 'ITEM_d1778dfa7852', 'ITEM_dacbfc55345a', 'ITEM_de84c7d67fec', 'ITEM_e0233ce26083', 'ITEM_e2e40c8048ec', 'ITEM_e32df8e15289', 'ITEM_e7fe294dd27f', 'ITEM_f16629f501c7', 'ITEM_f37fdbf61278', 'ITEM_f6447d83dec8', 'ITEM_f818ad144c62', 'ITEM_f8c21808d4ba']",True
TERM_dd602de6,çekirdek kahve,250,58,"['ITEM_069b6810ccc2', 'ITEM_0fd005b3d83d', 'ITEM_113b4b209012', 'ITEM_11a9c06aa4be', 'ITEM_20429266d86f', 'ITEM_26bb17ffdc34', 'ITEM_28a993fb5c42', 'ITEM_2b3872b40c1a', 'ITEM_2baa8322938c', 'ITEM_2d45bbdeda87', 'ITEM_2e801e783a8f', 'ITEM_30f2c5ac5f7d', 'ITEM_322db6273b96', 'ITEM_3413e386ea18', 'ITEM_39195730bd33', 'ITEM_3c5fffd6c600', 'ITEM_3d944a9dcf41', 'ITEM_413ca4d9fc50', 'ITEM_438f768cf09a', 'ITEM_44bab8fcae91', 'ITEM_498ff49a3abc', 'ITEM_4a78e8cef928', 'ITEM_4d2028915ef7', 'ITEM_4e90209e2db6', 'ITEM_4fcf23c7a2a7', 'ITEM_5037b3cc4541', 'ITEM_5199dbd47343', 'ITEM_51d490c68b41', 'ITEM_56161d3ff6a1', 'ITEM_5abd7bde2a4f', 'ITEM_5b7e8db223cd', 'ITEM_5dba44bb017a', 'ITEM_6089b7384901', 'ITEM_7dcd013fa9df', 'ITEM_8b83366865ec', 'ITEM_8c3b4c4278da', 'ITEM_9a1f48342f61', 'ITEM_a30549673cba', 'ITEM_a5958cc4ea30', 'ITEM_a5ea03af2268', 'ITEM_a75528a075c5', 'ITEM_ae9bb37eeee6', 'ITEM_b598bbf58d52', 'ITEM_b9791915a515', 'ITEM_bf146385b2c9', 'ITEM_c25db17160eb', 'ITEM_c87619d4c969', 'ITEM_d2940f897600', 'ITEM_d59c8ac30955', 'ITEM_d68638cdaa12', 'ITEM_dd9fba403496', 'ITEM_de3c6195e523', 'ITEM_e338eeab26a7', 'ITEM_e437a88bc4e1', 'ITEM_eb167a9ab31a', 'ITEM_f1bab545eaec', 'ITEM_f6a10c0d22c3', 'ITEM_fb30df5d1088']",True
TERM_dd7c4ddb,armine ferace,4,1,['ITEM_b68a89ee6719'],True
TERM_dd90fa53,bol paça eşofman altı,90,22,"['ITEM_00f8d6985518', 'ITEM_0ee5fb8b3fc7', 'ITEM_1bfd9a9fb152', 'ITEM_2fed153f7a0b', 'ITEM_4fe12575a715', 'ITEM_51361275fba5', 'ITEM_5641cc7b5c88', 'ITEM_72c24c55e838', 'ITEM_7399a417f9ee', 'ITEM_920d51e44caa', 'ITEM_9c17533b233b', 'ITEM_9cf10368aeae', 'ITEM_9d441d219125', 'ITEM_9fe802840a41', 'ITEM_ad1d94e9afac', 'ITEM_bea5d4dc6163', 'ITEM_bffdc7fafba0', 'ITEM_cfa88ad520e3', 'ITEM_d06bf5fe6522', 'ITEM_db1fd04767a7', 'ITEM_e9d16387c616', 'ITEM_ebd841da64c1']",True
TERM_de1ac749,damacana su pompası,58,15,"['ITEM_0d717ee771c1', 'ITEM_23984c5191db', 'ITEM_2f3e5f0b2817', 'ITEM_453f06536260', 'ITEM_5306ac4ff66c', 'ITEM_5e69e2f37ea3', 'ITEM_80ccb8460cc8', 'ITEM_96408e06869e', 'ITEM_a1c52f5a7329', 'ITEM_bc42c083d158', 'ITEM_c785140b2864', 'ITEM_d58ff91a51a1', 'ITEM_dfa98485dd5a', 'ITEM_ee7ba399bd42', 'ITEM_efc91a183817']",True
TERM_de614ee1,dekoratif tabak & kase,354,83,"['ITEM_014dbcb26179', 'ITEM_03dd406c1aaf', 'ITEM_04710630efe0', 'ITEM_06c80bcc7021', 'ITEM_06e3541bbe23', 'ITEM_076cd63c6ce8', 'ITEM_09d3d8468f49', 'ITEM_0a09604bbb16', 'ITEM_0b7e438f5088', 'ITEM_0f3d63c65d70', 'ITEM_0f6c4002cb93', 'ITEM_109b9ebd6e7b', 'ITEM_11135ff3add3', 'ITEM_13d6a8b19c5b', 'ITEM_2065520fd02f', 'ITEM_2362077e5e48', 'ITEM_239b1a281a20', 'ITEM_25558abf31c4', 'ITEM_2563f5208d7a', 'ITEM_262a182a3967', 'ITEM_269f0adcd1be', 'ITEM_2e08fa28e94b', 'ITEM_2f9cd1535085', 'ITEM_2fa290442725', 'ITEM_3327e45a9f5b', 'ITEM_35e175f23c3b', 'ITEM_36e02c53e86f', 'ITEM_3f92743f4624', 'ITEM_3fe3c7e7e389', 'ITEM_40f8e704ba6d', 'ITEM_447e26d514dd', 'ITEM_44a39d439188', 'ITEM_45f26684887a', 'ITEM_49834d4838d8', 'ITEM_4c80277e222a', 'ITEM_539ddfd1d300', 'ITEM_5536ae456f5f', 'ITEM_5b63ac80a7c0', 'ITEM_5d5014adb96f', 'ITEM_5f8ec0710b7f', 'ITEM_602127d1733f', 'ITEM_66d51b55fa01', 'ITEM_6d3491ca5979', 'ITEM_79b411374634', 'ITEM_7be79ad9b985', 'ITEM_7e6e93601e32', 'ITEM_7eb56139f558', 'ITEM_84a56850c07a', 'ITEM_84ad58165603', 'ITEM_88a808b910a3', 'ITEM_8af22c6f6871', 'ITEM_8fedc7e4fe90', 'ITEM_917994ab47e9', 'ITEM_9309c0b9a014', 'ITEM_95bde4d21e89', 'ITEM_98e34743fa60', 'ITEM_9dc16ba9391b', 'ITEM_a15f2c668eda', 'ITEM_a3c8ef500df3', 'ITEM_a3cc9ff9baae', 'ITEM_a3ea54fbf957', 'ITEM_b1693933e2c8', 'ITEM_b27144edc069', 'ITEM_b2d1d979a962', 'ITEM_b6b57cfa6a27', 'ITEM_b9057e5370f6', 'ITEM_bc8912674e70', 'ITEM_bd59fa3b4cb2', 'ITEM_bd9e61c02a59', 'ITEM_be8870479cd3', 'ITEM_bf1091848f69', 'ITEM_c72c04c333b8', 'ITEM_cc3b821eea3f', 'ITEM_cd4324f290f5', 'ITEM_d2991a637e64', 'ITEM_d8cad35e1c58', 'ITEM_eb763b7e70b7', 'ITEM_efd78ac5fdf1', 'ITEM_f6674b9b54d0', 'ITEM_fab36a09bc45', 'ITEM_fb128296a9e8', 'ITEM_fd74cddeaca5', 'ITEM_ffae06954658']",True
TERM_de7ac0d9,emsan 12 kişilik yemek takımı,34,9,"['ITEM_0af008a4ba9e', 'ITEM_4d8020824d1a', 'ITEM_5ed9438a96f1', 'ITEM_74a888695cf8', 'ITEM_855228496d8c', 'ITEM_b13c4ee2b03d', 'ITEM_ba31cf3d3c51', 'ITEM_c26b2ef93e1c', 'ITEM_d4a18c85a096']",True
TERM_df5d8210,evimemoda,38,11,"['ITEM_344ead936e65', 'ITEM_34e3e6059960', 'ITEM_3dd9793a2e9a', 'ITEM_546c14985c1c', 'ITEM_670f98e283d7', 'ITEM_7529a4853c82', 'ITEM_a644467ecf8f', 'ITEM_b8e7d27ac0a1', 'ITEM_d9a6c91a84ec', 'ITEM_e6efced213c9', 'ITEM_ef1b87cb4f50']",True
TERM_df9fb797,siyah metal boyası,20,3,"['ITEM_117c7b861834', 'ITEM_53957bc0add8', 'ITEM_def326a7a80b']",True
TERM_dff94d21,adalet terazisi,29,9,"['ITEM_2233c590a275', 'ITEM_3aee5a013183', 'ITEM_3fb277e71563', 'ITEM_6096934331ca', 'ITEM_629c915422dc', 'ITEM_9673b0f18a92', 'ITEM_b16c0f859b37', 'ITEM_c22d94d3d429', 'ITEM_dbca7dd174ff']",True
TERM_e03d0ed0,navee,7,2,"['ITEM_19fa678e480d', 'ITEM_693ca7681bea']",True
TERM_e0522268,samsung telefon ekranı,37,10,"['ITEM_08952ea4c2cd', 'ITEM_18893d8b77b2', 'ITEM_25c0551824ff', 'ITEM_6ae57cd2523d', 'ITEM_948426ecee1b', 'ITEM_c20c8040db21', 'ITEM_cd72e003dffa', 'ITEM_d7f80277a0d6', 'ITEM_d94cb5443277', 'ITEM_f48736e687c9']",True
TERM_e0db45ef,bosch kahve makinesi,10,3,"['ITEM_3b1c1731feda', 'ITEM_aadbfab0bb19', 'ITEM_ae6895cae159']",True
TERM_e0dca5b5,kalemler,95,24,"['ITEM_063519f85757', 'ITEM_0f12db6785af', 'ITEM_193ea4e89900', 'ITEM_1d5d60c2aa8e', 'ITEM_224f10927114', 'ITEM_27855978b632', 'ITEM_3ace66b15437', 'ITEM_3ee6e77465ff', 'ITEM_439c3ae6c8a3', 'ITEM_4f60f460f23a', 'ITEM_54499cc7e9f4', 'ITEM_59ca44e71f55', 'ITEM_6a1009e3bc9c', 'ITEM_783c70f51bf4', 'ITEM_7c75e601a5f1', 'ITEM_9c57313a1492', 'ITEM_a4ff510631b3', 'ITEM_b62f3a293ae1', 'ITEM_b78c354fc15c', 'ITEM_cb61d9f928b3', 'ITEM_ddb81ab74de5', 'ITEM_dfe9ea5dc392', 'ITEM_fa0a1d12286a', 'ITEM_ffc3c4fffbc8']",True
TERM_e0f94763,çocuk odası takımı,77,19,"['ITEM_07e5c23e4186', 'ITEM_119d458dfef1', 'ITEM_399105b6d83b', 'ITEM_3f7b98bc425d', 'ITEM_4143cec6c1d5', 'ITEM_608042232326', 'ITEM_7177d03227a1', 'ITEM_7190108b6cad', 'ITEM_7b0fb0265980', 'ITEM_7dd1d540adc5', 'ITEM_8750c2c2a128', 'ITEM_958b2459ce90', 'ITEM_9ece72d9dc43', 'ITEM_b28ed87b5159', 'ITEM_bfe1104bbeda', 'ITEM_c4504ab813d0', 'ITEM_d7ee4774ffde', 'ITEM_f5d604217c41', 'ITEM_fe871612cfcb']",True
TERM_e1299967,kaktüs saksısı,67,13,"['ITEM_1cd8b6c04f50', 'ITEM_20b6865e83bc', 'ITEM_21b12136d744', 'ITEM_2adc400989bd', 'ITEM_4190e4d1ba8f', 'ITEM_42f17b4bed30', 'ITEM_79f60f12e2cd', 'ITEM_99d9eccfd049', 'ITEM_ad0ee3f6e57c', 'ITEM_c7dd8789fae8', 'ITEM_ea4c39882958', 'ITEM_ee3bfbe42778', 'ITEM_f71631fb7a41']",True
TERM_e188affd,hamam takımı,62,13,"['ITEM_1074e7529603', 'ITEM_17a7d62919b7', 'ITEM_1929d10e0c3a', 'ITEM_254de677cc63', 'ITEM_3cab3153ae03', 'ITEM_50db86c5af51', 'ITEM_60411fa9a5ed', 'ITEM_773296891be1', 'ITEM_824d0ae17e07', 'ITEM_b2ead0dd2383', 'ITEM_c2d66b11e7fc', 'ITEM_d598418c06b9', 'ITEM_e1208a08411e']",True
TERM_e199c66b,balon aparatı,15,4,"['ITEM_802711c9b372', 'ITEM_d5d0bdd5fa00', 'ITEM_e7332e40a6cf', 'ITEM_fc49c60e838a']",True
TERM_e1a6a422,mehr,4,1,['ITEM_a0d802748e9d'],True
TERM_e24f51af,bardak mum,14,4,"['ITEM_98084eff8aae', 'ITEM_98805a4a8eaa', 'ITEM_be42b624065f', 'ITEM_e05b93c91bfd']",True
TERM_e3707e28,taşlı yüzük,55,13,"['ITEM_1a158fcf0741', 'ITEM_1a1ed17f9122', 'ITEM_25cf2f1cb938', 'ITEM_41ec695cd146', 'ITEM_48d2562e231e', 'ITEM_4fd1803ffc78', 'ITEM_55e0f875441f', 'ITEM_609c061dfb2c', 'ITEM_7df9dfd5ca2c', 'ITEM_c9514e507423', 'ITEM_cfb3220c8554', 'ITEM_d86ba7433813', 'ITEM_d9ae8f273ea9']",True
TERM_e37a3817,siyah peçete,35,9,"['ITEM_04d29f08d904', 'ITEM_0989bb89dc84', 'ITEM_2acecd379111', 'ITEM_3a137fcfa19c', 'ITEM_3a2d0a2a0f39', 'ITEM_449a4b0c688f', 'ITEM_7d722458c7ee', 'ITEM_a3897637a321', 'ITEM_deb05eee7c40']",True
TERM_e37c0d54,puma ceket,170,41,"['ITEM_09da2a296182', 'ITEM_0edd6a33bcbf', 'ITEM_159401073d81', 'ITEM_15fc44519bd5', 'ITEM_1eebdc863f76', 'ITEM_1fb2792c9398', 'ITEM_233c23f5f8d6', 'ITEM_28979c7efb1a', 'ITEM_2925bce72710', 'ITEM_2da603ccef68', 'ITEM_424cf14ac63c', 'ITEM_4a735f9bf9e1', 'ITEM_567f7782cfa9', 'ITEM_57aa4f22d751', 'ITEM_5910a016e117', 'ITEM_5c464fac4f49', 'ITEM_61f15556bd2f', 'ITEM_65164e0e264a', 'ITEM_707c4901d436', 'ITEM_723cfb97e792', 'ITEM_7366c742b77d', 'ITEM_79bc9ab07ed7', 'ITEM_82e39d366519', 'ITEM_8c2c42a791ea', 'ITEM_96ab40015922', 'ITEM_9f2f511d15b0', 'ITEM_a25b63caad50', 'ITEM_aa60626b7666', 'ITEM_b29458f9d6ae', 'ITEM_b941a8d56d4e', 'ITEM_c6efc996addb', 'ITEM_c709df04984b', 'ITEM_e486c917bfcf', 'ITEM_e7a09f12d7c9', 'ITEM_ea02c91d198f', 'ITEM_edbfe996db8f', 'ITEM_f35bb2c6f720', 'ITEM_f3a82f4e3baf', 'ITEM_f58e0dd9841b', 'ITEM_f6fcc37042f8', 'ITEM_f8dd88b5705f']",True
TERM_e383abc4,07 kalem,20,4,"['ITEM_1963f623cd13', 'ITEM_44c3c758d096', 'ITEM_9e4e2cf60703', 'ITEM_aaad58523908']",True
TERM_e3a27ebe,jerf gela,23,5,"['ITEM_2361dcd4a566', 'ITEM_830f77dda974', 'ITEM_ce9587c888a0', 'ITEM_efbf3dab69b6', 'ITEM_ffc18d20c562']",True
TERM_e426ed61,testtür abiye,46,10,"['ITEM_17cb63c7a6ac', 'ITEM_51b9ad5edd0e', 'ITEM_5b94d93b98db', 'ITEM_5c1af4bc1f6b', 'ITEM_6472a966e1fa', 'ITEM_6e525f7f8c6d', 'ITEM_acfc33f71458', 'ITEM_b203c71e7824', 'ITEM_ec0e61f60f5c', 'ITEM_fd47880b8160']",True
TERM_e486c828,kahverengi erkek deri ceket,60,15,"['ITEM_0c36e04a238a', 'ITEM_0df6c72d7688', 'ITEM_1e060d62296f', 'ITEM_1e2a1e73958d', 'ITEM_2f5044388afe', 'ITEM_4828ed0207b4', 'ITEM_77b4514e4884', 'ITEM_a39df18a57ed', 'ITEM_b8dd3201361d', 'ITEM_c3ada501e435', 'ITEM_d28324ead9be', 'ITEM_f1ebb3f2e571', 'ITEM_f6cc9010d7ed', 'ITEM_f932dac718b1', 'ITEM_fe4cae3d910c']",True
TERM_e49327a9,bosch tornavida,53,13,"['ITEM_01f8635a2f06', 'ITEM_059b571b0870', 'ITEM_1fe44e0e7b03', 'ITEM_2cececa6e86c', 'ITEM_2ddb689547c6', 'ITEM_7c6c9fc40bab', 'ITEM_899eb7cf56f4', 'ITEM_a24b750e5f19', 'ITEM_adeb1a9def5f', 'ITEM_b9f602873a27', 'ITEM_bc25c77a5207', 'ITEM_cf749aa048c4', 'ITEM_fe47eee45483']",True
TERM_e53c3dea,flormar aydınlatıcı,9,2,"['ITEM_94bbd708dc73', 'ITEM_eaaba2dfc79d']",True
TERM_e5b2dce8,kiğılı t-shirt,63,16,"['ITEM_061e87b81485', 'ITEM_1c914297781f', 'ITEM_24fa9c106868', 'ITEM_28432884e970', 'ITEM_372925479f4b', 'ITEM_385b641ad137', 'ITEM_412f952e5d36', 'ITEM_4261eb4b7078', 'ITEM_4335e3fe1c80', 'ITEM_486533df4580', 'ITEM_6cdb94787431', 'ITEM_73b02f716141', 'ITEM_793ad995fe69', 'ITEM_a4d69f67fa6e', 'ITEM_d0bfccceb02f', 'ITEM_ecbf81768ca7']",True
TERM_e5b71b63,süet bot,227,59,"['ITEM_086ebd8b8d22', 'ITEM_0a6e80bc5098', 'ITEM_10cd0eb1fe67', 'ITEM_15e4af7e3265', 'ITEM_1c291776ff03', 'ITEM_1e3032ed6c0a', 'ITEM_2272a8faa201', 'ITEM_251cdba1bf11', 'ITEM_2842f03d2417', 'ITEM_34fefb19fd52', 'ITEM_354fd49b0a8f', 'ITEM_362fd65ab0a5', 'ITEM_3754d8729d77', 'ITEM_3ab36fa4dddf', 'ITEM_3b2e29140bdc', 'ITEM_45f76cdd7bd2', 'ITEM_49187beb57b6', 'ITEM_4d81ca761cad', 'ITEM_4ed08e35dd16', 'ITEM_5382a0be075d', 'ITEM_5669af73903c', 'ITEM_573e5b1d969d', 'ITEM_61ffecff7e0f', 'ITEM_666799784100', 'ITEM_673b05e96242', 'ITEM_6807377d4e43', 'ITEM_6b69ca4ec9d9', 'ITEM_6e5ede977fd4', 'ITEM_6f25c0537248', 'ITEM_723a50a832cf', 'ITEM_83c3690f2b7d', 'ITEM_848836b6d1dd', 'ITEM_854647011f83', 'ITEM_86569b06334b', 'ITEM_8b2d1a485983', 'ITEM_90a513395eaa', 'ITEM_91bd1b161fcc', 'ITEM_94f69dcec7e0', 'ITEM_9dd76ded6dcb', 'ITEM_a10369b61fcb', 'ITEM_a4ef003a47ac', 'ITEM_a5c5c0ed19d4', 'ITEM_ab4a561bd229', 'ITEM_ad91786675ff', 'ITEM_b1860b0ed644', 'ITEM_b5c595ba0453', 'ITEM_b8d06cae8ec2', 'ITEM_bb2abb8ac048', 'ITEM_c0abb05cd864', 'ITEM_c4d8a12cdf4d', 'ITEM_c7344cb169fa', 'ITEM_cd229ca9e01e', 'ITEM_d2543948f86e', 'ITEM_de3e005bea51', 'ITEM_df30c2316e24', 'ITEM_edd493cd9bdb', 'ITEM_f56fccbabb21', 'ITEM_fefce336c105', 'ITEM_ffa4703a0c36']",True
TERM_e5d04f53,hazelin gömlek,68,16,"['ITEM_0eecdb5f7079', 'ITEM_14e3cb02f3e4', 'ITEM_1917a341b08a', 'ITEM_1cf0234b5dbe', 'ITEM_2136eedd1f81', 'ITEM_234988c005bc', 'ITEM_2dc18d7623ed', 'ITEM_4965a0315df4', 'ITEM_87818b0f3e61', 'ITEM_8f07be2df970', 'ITEM_9451a304ca55', 'ITEM_97d7a5db9314', 'ITEM_ab8e131f781d', 'ITEM_bc6dbc0058bc', 'ITEM_e6b8c6f2c0a6', 'ITEM_f4b13dcac13b']",True
TERM_e5e8894a,pilsan akülü araç,24,6,"['ITEM_5aaa11c89855', 'ITEM_7e92605c9ff6', 'ITEM_81d0c723d78e', 'ITEM_83a5b3b34c7d', 'ITEM_a665dec2fa01', 'ITEM_efed6f659e24']",True
TERM_e6892e5b,lanolin göğüs ucu kremi,13,3,"['ITEM_665957c67279', 'ITEM_8b1d4ed017f0', 'ITEM_c8b656ef1cb0']",True
