item_id,title,category,brand,gender,age_group,attributes
ITEM_849db1f56457,beagle köpek baskılı omuz çanta kişiye özel model 1,aksesuar/çanta/omuz çantası,art hediye,unisex,yetişkin,"materyal: polyester, renk: beyaz, ortam: belirtilmemiş, yıkama talimatı: type 4, desen: baskılı, kumaş tipi: dokuma, sürdürülebilirlik detayı: hayır, menşei: tr, color detail: çok renki"
ITEM_1099a1e377bf,iphone 16 plus kılıf m-safe şarj özellikli karbon fiber görünümlü cpt antina kapak - mavi,elektronik/elektronik aksesuarlar/cep telefonu aksesuarları/kapak & kılıf,cepteaksesuar,unknown,unknown,"materyal: silikon, cep telefonu modeli: iphone 16 plus, renk: beyaz, uyumlu marka: apple uyumlu, menşei: cn, color detail: mavi"
ITEM_719a19db12c0,ortopedik sabo terlik doktor hemşire hastane aşçı terliği,ayakkabı/sandalet ve terlik/terlik,saboterlik,unisex,yetişkin,"ürün detayı: suni deri, materyal: deri, saya materyali: suni deri, astar materyali: suni deri, kutu durumu: kutulu, topuk tipi: düz topuklu, topuk boyu: orta topuklu (5-9 cm), renk: siyah, taban materyali: eva, iç taban materyali: eva, sürdürülebilirlik detayı: evet, persona: office, ek özellik: ortopedik taban, materyal bileşeni: suni deri, ortam: business, yıkama talimatı: yıkanmaz, desen: düz, kumaş tipi: belirtilmemiş, koleksiyon: business, paket içeriği: 1'li, menşei: tr, sezon: tüm sezonlar, color detail: siyah"
ITEM_a71c2b28dc3d,"retro classic 28 jant bisiklet, shimano 21 vites, hasır sepetli vintage şehir bisikleti,",spor & outdoor/ekipman & aksesuar/bisiklet & aksesuar/bisiklet,trendbisiklet,unisex,yetişkin,"bisiklet tipi: şehir/gezi bisikleti, materyal: çelik, vites: 21 vites, kadro boyu: 46 cm, renk: yeşil, jant: 28, fren tipi: v fren, tekerlek sayısı: 2, garanti süresi: 2 yıl, bakım talimatları (genel): ürünün kullanım ömrünü korumak için ürüne özel bakım talimatlarını takip ediniz., color detail: mint yeşili"
ITEM_7798e9221e69,3 adet dekoratif cam gider kapağı banyo süsü,banyo yapı & hırdavat/banyo yapı malzemeleri/banyo tesisatı,limitless trade,unknown,unknown,menşei: tr
ITEM_0779467e6cd2,"lungo raflı çalışma masası, ofis masası, 60x140 cm, antrasit&beyaz",ev & mobilya/mobilya/çalışma odası/çalışma masası,pasific home,unknown,unknown,"materyal: suntalam, renk: gri, yükseklik: 73 cm, genişlik: 140 cm, derinlik: 60 cm, stil: modern, tema / stil: modern, özellik: raflı, color detail: antrasit&beyaz"
ITEM_5f8e3d133b57,ayak bakım kremi hızlı emilen 100ml,kozmetik & kişisel bakım/cilt bakım/el ve ayak bakımı/ayak kremi,neutrogena,unknown,unknown,"tip: kavanoz, hacim: 100 ml"
ITEM_68f49e64b643,black and silver w-a-s-d ve yön tuşları dörtlü set mekanik klavye tuşu artisan keycaps,elektronik/bilgisayar grubu/bileşenler/bilgisayar yedek parça,new keycaps,unknown,unknown,menşei: tr
ITEM_6009389ec585,sensidaily vücut kremi 400 ml,kozmetik & kişisel bakım/cilt bakım/vücut bakımı/vücut kremi,bepanthol,unknown,unknown,"form: krem, ek özellik: vegan, tip: tüp, hacim: 400 ml, kullanma amacı: nemlendirici, menşei: tr, refill: hayır"
ITEM_ec8ea3380561,bambu tarz 4 m2 - 6 m2 metrekare salon halısı antialerjik oturma odası halısı mavi halı,ev & mobilya/mobilya/halı / kilim/halı,nova hali,unknown,unknown,"özellik: antialerjik, materyal: polipropilen, tema / stil: modern, renk: mavi, üretim şekli: makine halısı, taban: pamuk, şekil: dikdörtgen, hav yüksekliği: orta (6 - 12 mm), kullanım alanı: salon / oturma odası, saçak tipi: düz saçak, menşei: tr, yıkama talimatı: type 1, color detail: mavi"
ITEM_9a7f2554e5f9,4436 kadın keten çımalı şalvar pantolon antik haki,giyim/alt giyim/pantolon,mixray,kadın,yetişkin,"materyal: dokuma, kumaş tipi: dokuma, paça tipi: boru paça, bel: lastikli, desen: düz, renk: çok renkli, cep: çift cepli, ürün detayı: lastikli, koleksiyon: basic, kalınlık: orta, astar durumu: astarsız, boy: maxi, siluet: havuç/şalvar, ortam: casual/günlük, kalıp: bol, ek özellik: esnek, dokuma tipi: dokulu, persona: cool & comfort, baskı/nakış tekniği: baskısız, kemer/kuşak durumu: kemerli, sürdürülebilirlik detayı: organik, materyal bileşeni: 100% pamuk, yıkama talimatı: 30c, menşei: tr, kutu durumu: kutu yok, kapama şekli: bağlama / bağcık, color detail: antik haki"
ITEM_caf793d80ec6,kirazlı tütülü elbise,giyim/elbise,fenomen kids,kadın,bebek,"kumaş tipi: dokuma, materyal: %100 pamuk, kol tipi: kısa kol, desen: çiçekli, kalıp: slim, renk: pembe, yaka tipi: bisiklet yaka, kapama şekli: fermuarlı, kol boyu: kısa, ürün detayı: aksesuar detaylı, cep: cepsiz, koleksiyon: business, kalınlık: orta, astar durumu: astarsız, boy: mini, persona: fashion forward, siluet: balık, ortam: business, dokuma tipi: tül, ek özellik: ek özellik mevcut değil, baskı/nakış tekniği: baskısız, kemer/kuşak durumu: kemersiz, sürdürülebilirlik detayı: evet, materyal bileşeni: %5 elastan, %95 pamuk, yıkama talimatı: 1670 derecede tersten yıkayınız, paket içeriği: tekli, kap: kapsız, sezon: tüm sezonlar, menşei: tr, kutu durumu: kutu yok, color detail: pembe"
ITEM_f95f56a8769a,beyaz dolomit taş 5 kg 2-4 cm dekoratif bahçe taşı akvaryum taşı dolamit taş,bahçe & elektrikli el aletleri/bahçe/bahçe dekorasyonu/bahçe yer döşemesi,yıldız depo,unknown,unknown,"materyal: taş, boyut/ebat: 2 x 4, renk: beyaz, menşei: tr, bakım talimatları (genel): ürünün kullanım ömrünü korumak için ürüne özel bakım talimatlarını takip ediniz."
ITEM_fb9ba13f4c33,şeffaf desensiz pasta yan dekor film jelatin-krema tutucu transfer jelatin 7 cm - 25 mt,süpermarket/ev tüketim malzemesi,gusto,unknown,unknown,bakım talimatları (genel): ürünün kullanım ömrünü korumak için ürüne özel bakım talimatlarını takip ediniz.
ITEM_46769fdcb822,ltp-v005gl-9audf kadin kol saati,aksesuar/saat,casio,kadın,yetişkin,"kasa çapı: 20-25 mm, kasa renk: altın, kasa materyali: iyon kaplama, kordon renk: kahverengi, kordon materyali: deri, su geçirmezlik: 0 atm, ek özellik: su geçirmez, cam tipi: mineral, mekanizma: analog, cam şekli: bombeli, garanti süresi: 2 yıl, materyal bileşeni: orijinal ürün, renk: kahverengi, menşei: cn, bakım talimatları (genel): nemli bir bezle silin., özellik: su geçirmez, kadran renk: sarı, color detail: kahve"
ITEM_13544a4c01cf,vienna teddy sandalye 80x180 yemek masası mutfak masası 6 kişilik masa sandalye takımı,ev & mobilya/mobilya/mutfak & banyo mobilyası/mutfak mobilyası/mutfak masası takımı,avvio,unknown,unknown,"renk: beyaz, materyal: suntalam, masa fonksiyonu: sabit, sandalye ve bank sayısı: 6, sandalye rengi: siyah, sandalye kumaşı: kumaş yok, masa ölçüsü: 80 x 185, garanti süresi: belirtilmemiş, boyut/ebat: 80 x 180, ölçü: 80 x 80, tema / stil: modern, menşei: tr, özellik: uzun, color detail: düz beyaz"
ITEM_c15a45af050a,vinland saga cilt 11,kitap/kişisel gelişim & psikoloji/bireysel gelişim,kodansha comics usa,unknown,unknown,"cilt bilgisi: ciltli, boyut: normal boy, basım dili: ingilizce, yazar: yukimura makoto, basım yılı: 2020 ve öncesi, setli/tekil: tekil ürün"
ITEM_4292ca46c8fa,dozer kırılmaz excavator burun kepçe oyuncak iş makinası 18 cm,anne & bebek & çocuk/oyuncak/oyuncak araçlar/oyuncak kamyon ve iş makinesi,hediyecik,unknown,çocuk,"paket içeriği: 1'li, yaş: 3+ yaş, pil ile mi çalışır?: hayır, piller kutuya dahil mi?: hayır, menşei: cn, özellik: uzun"
ITEM_7c0413d3d24d,wc set kristal tp-139,ev & mobilya/ev/banyo/banyo aksesuarları/tuvalet fırçası,titiz,unknown,unknown,"materyal: plastik, renk: yeşil, menşei: tr, bakım talimatları (genel): ürünün kullanım ömrünü korumak için ürüne özel bakım talimatlarını takip ediniz., color detail: yeşil"
ITEM_d42b0837f177,iphone 14 pro uyumlu kılıf montreal yüzüklü silikon kapak - siyah -,elektronik/elektronik aksesuarlar/cep telefonu aksesuarları/kapak & kılıf,ceptetoptan,unknown,unknown,"materyal: silikon, cep telefonu modeli: belirtilmemiş, renk: şeffaf, uyumlu marka: belirtilmemiş, menşei: cn, color detail: renkli"
ITEM_bbacbde963f6,sertifikalı %100 orijinal doğal taş apatit faset kesim kolye,aksesuar/takı & mücevher/kolye/bijuteri kolye,cessnova,kadın,yetişkin,"materyal: taş, taş cinsi: doğal taş, renk: gri, menşei: tr, kutu durumu: kutulu, bakım talimatları (genel): ürünün kullanım ömrünü korumak için ürüne özel bakım talimatlarını takip ediniz., color detail: apatit"
ITEM_551260b9ef60,ricardo quaresma fut card temalı duvar poster 20x30 a4 çerçevesiz,ev & mobilya/ev/ev dekorasyon/poster,512 store,unknown,unknown,unknown
ITEM_00e6950833aa,new 2761 yüksek topuklu tokali bot,ayakkabı/bot & çizme/bot & bootie,cananın pabuçları,kadın,yetişkin,"kutu durumu: kutulu, desen: düz, kullanım alanı: günlük, saya materyali: suni deri, bağlama şekli: fermuarlı, materyal: suni deri, topuk tipi: ince topuklu, topuk boyu: orta topuklu (5-9 cm), renk: bordo, dış materyal: suni deri, kumaş teknolojisi: soğuk havaya dayanıklı, taban materyali: neolit, iç taban materyali: suni deri, astar materyali: suni deri, persona: young, ek özellik: ortopedik taban, materyal bileşeni: suni deri, yıkama talimatı: çamaşır makinasında yıkanmaz, ürün detayı: suni deri, burun tipi: sivri, ortam: şık/gece, menşei: tr, sezon: tüm sezonlar, kalıp: bot, color detail: bordo"
ITEM_ea29e92892fd,qep64cb steamart - fryart serisi beyaz ankastre fırın (0 9 konum),elektronik/beyaz eşya & iklimlendirme/beyaz eşya/fırın,ferre,unknown,unknown,"kurulum gerekli mi?: evet, pişirme fonksiyon sayısı: 9, garanti tipi: resmi distribütör garantili, saat tipi: led ekran - dokunmatik, gaz tipi: doğalgaz, genişlik: 60 - 75 cm, renk: beyaz, kullanım şekli: ankastre, hacim: 60 - 80 l, ücretsiz kurulum/montaj: var, garanti süresi: 2 yıl, pişirme özelliği: elektroturbo, tema / stil: modern, menşei: tr, özellik: buharlı, color detail: beyaz"
ITEM_8560d6ebf840,basınçlı 2 litrelik ilaçlama oto araba yıkama pompası köpük püskürtme pompası,bahçe & elektrikli el aletleri/bahçe/bahçe makineleri/su motoru ve pompa,ayaco,unknown,unknown,"garanti süresi: 2 yıl, özellik: diğer"
ITEM_2c70c8720d01,just good stuff - mavi mutlu yıllar doğum günü mumu,hobi & eğlence/parti malzemeleri/plastik masa örtüsü,cepahir,unknown,unknown,menşei: tr
ITEM_f3d9c19505a2,iphone 13 mini güçlendirilmiş yüksek kapasiteli batarya 2900 mah,elektronik/elektronik aksesuarlar/cep telefonu aksesuarları/cep telefonu yedek parçaları/telefon bataryası,demax technology,unknown,unknown,"garanti tipi: ithalatçı garantili, pil gücü (mah): 2800 ve üstü, garanti süresi: 1 yıl, uyumlu marka: apple uyumlu, menşei: cn, cep telefonu modeli: iphone 13, özellik: uzun"
ITEM_e66a75d6c5b4,kadın viskon tişört 4'lü set siyah-beyaz-lacivert-kahverengi,giyim/üst giyim/t-shirt,penyebizden,kadın,yetişkin,"desen: düz, kalıp: regular, yaka tipi: bisiklet yaka, materyal: viskon, kumaş tipi: örme, kol tipi: uzun kol, renk: çok renkli, paket içeriği: tekli, teknik: yok, cep: cepsiz, ürün detayı: mevcut değil, kol boyu: uzun, koleksiyon: basic, boy: regular, ortam: casual/günlük, ek özellik: düz kesim, baskı/nakış tekniği: baskısız, sürdürülebilirlik detayı: hayır, dokuma tipi: viskon süprem, siluet: regular, persona: cool & comfort, materyal bileşeni: 95% viskoz, 5% elastan, yıkama talimatı: 30 derecede hassas yıkama ve kurutma yapınız. normal deterjanlar kullanınız., menşei: tr, kutu durumu: kutu yok, color detail: siyah-beyaz-lacivert-kahverengi"
ITEM_5a4ae3e5c9cf,astarlı silinebilir hijyenik mermer desenli muşamba pvc masa örtüsü 2008.d,ev & mobilya/ev/ev tekstili/salon tekstili/masa örtüsü,decorekor,unknown,unknown,"materyal: plastik, özellik: muşamba, renk: gri, şekil: dikdörtgen, desen: düz, yıkama talimatı: type 1, paket içeriği: 1 - 19, menşei: tr, color detail: gri"
ITEM_f9b335cc01dc,çocuk basketbol ayakkabı cross em up select c jr2513,ayakkabı/spor ayakkabı/basketbol ayakkabısı,adidas,unisex,çocuk,"iç taban materyali: tekstil, desen: düz, dış materyal: tekstil, bağlama şekli: bağcıklı, bilek stili: normal bilekli, renk: çok renkli, taban materyali: kauçuk, saya materyali: tekstil, topuk boyu: kısa topuklu (1- 4 cm), astar materyali: tekstil, materyal bileşeni: dokuma yüzey, yıkama talimatı: not available, topuk tipi: düz topuklu, kumaş tipi: dokuma, sürdürülebilirlik detayı: hayır, ortam: sportswear, menşei: vn, color detail: renkli"
ITEM_2756df072f43,%100 pamuk saten isme özel isimli 70x120 park yatak nevresim seti bulutlarda balon,ev & mobilya/ev/ev tekstili/bebek&çocuk ev tekstil/bebek & çocuk nevresim takımı,lilabio,unknown,unknown,"materyal: pamuk saten, boyut/ebat: 70 x 120, çarşaf türü: çarşafsız, renk: beyaz, desen: hayvan desenli, özellik: antibakteriyel, color detail: beyaz"
ITEM_9badff362b2c,t601 spor tabanlık-naturel,süpermarket/sağlık/medikal ekipman/ortopedi ürünleri/tabanlık,icemen,unknown,unknown,"ayak no: 36-40, kullanım amacı: rahatlatıcı ped, materyal: silikon, menşei: tr"
ITEM_844e7623ab52,tr32 rf oda kumandasi,banyo yapı & hırdavat/hırdavat/isınma & soğutma sistemleri/oda termostatı,bosch,unknown,unknown,"tip: kablosuz, kontrol tipi: digital, garanti süresi: 2 yıl, menşei: tr, tamir edilebilirlik: yetkili servis ile tamiri gerekir., özellik: kablosuz"
ITEM_08577b585a0d,ubaldo haki erkek düz espadril,ayakkabı/günlük ayakkabı/espadril,su espadril,erkek,yetişkin,"desen: düz, materyal: süet, topuk tipi: düz topuklu, topuk boyu: kısa topuklu (1- 4 cm), renk: haki, taban materyali: kauçuk, astar materyali: hakiki deri, bağlama şekli: bağcıksız, yıkama talimatı: type 4, sürdürülebilirlik detayı: hayır, ortam: casual/günlük, dış materyal: süet, color detail: haki"
ITEM_1a40eb277c9e,boşluğa girin (2009) tablo ahşap poster dekoratif,ev & mobilya/ev/ev dekorasyon/tablo,jeronkarji,unknown,unknown,"materyal: ahşap, parça sayısı: 1, renk: çok renkli, çerçeve tipi: çerçevesiz, tema / stil: modern, color detail: karışık"
ITEM_4a614c1e66ec,response ih6097 erkek spor ayakkabı lacivert,ayakkabı/spor ayakkabı/yürüyüş ayakkabısı,adidas,erkek,yetişkin,"dış materyal: tekstil, bağlama şekli: bağcıklı, iç taban materyali: tekstil, taban materyali: eva, astar materyali: tekstil, renk: lacivert, materyal: suni deri, saya materyali: tekstil, topuk boyu: kısa topuklu (1- 4 cm), yıkama talimatı: type 4, topuk tipi: düz topuklu, desen: düz, kumaş tipi: dokuma, koleksiyon: sportswear, sürdürülebilirlik detayı: hayır, ortam: casual/günlük, menşei: tr, color detail: beyaz"
ITEM_d212aa4d23c7,nemli ve dolgun görünen bir cilt için yalnızca 7 bileşenden yapılmış yüz serumu 30ml,kozmetik & kişisel bakım/cilt bakım/yüz bakım/cilt serumu,kiehl's,unknown,unknown,"cilt tipi: kuru, spf: korumasız, tip: şişe, hacim: 30 ml, içerik: hyalüronik asit, kullanma amacı: dengeleyici, ek özellik: vegan, yaşlanma karşıtı: hayır, menşei: us, ürün güvenliği bilgisi: tehlikeli değil"
ITEM_dece5786bf41,krom kasa sarı işık banyo duvar ayna tablo aydınlatması flüt kuğu ledli aplik,ev & mobilya/mobilya/elektrik & aydınlatma/aplik,güven light,unknown,unknown,"duy tipi: gu10, renk: bej, materyal: metal, ampül başlık sayısı: 1, model: ledli, özellik: uzun, color detail: krom"
ITEM_394c378046c1,k\'nex blizzard blast motorlu hız treni - 54401,anne & bebek & çocuk/oyuncak/oyun seti,k'nex,unisex,çocuk,"yaş: 3 - 6 yaş, dil: türkçe, piller kutuya dahil mi?: hayır, pil ile mi çalışır?: evet, menşei: tr"
ITEM_fb1f4376f679,kum boncuk detaylı 90*90 kare tığ oyalı yazma /yeşil,giyim/tesettür giyim/eşarp,ayasofya otantik,unknown,yetişkin,"materyal: pamuklu, boyut/ebat: 90 x 90, renk: yeşil, desen: düz, ortam: günlük, yıkama talimatı: type 1, kumaş tipi: dokuma, sürdürülebilirlik detayı: hayır, color detail: yeşil"
ITEM_b505b89ed518,else pembe küp kekli desenli dekoratif modern mutfak tül fon perde,ev & mobilya/mobilya/perde/tül perde,else halı,unknown,unknown,"takma şekli: kornişli, parça sayısı: 1, materyal: polyester, renk: kırmızı, beden: 140 x 270, kullanım alanı: mutfak, yıkama talimatı: type 1, color detail: renkli"
ITEM_16f9c575f03d,gk25 unisex spor çantası ve el valizi gri-taba,aksesuar/çanta/valiz & bavul,by hakan,unisex,yetişkin,"deri kalitesi: parça mevcut değil, materyal: suni deri, ortam: casual, renk: gri, materyal bileşeni: 100% suni deri, yıkama talimatı: nemli bezle silin, desen: düz, kumaş tipi: belirtilmemiş, koleksiyon: unisex, sürdürülebilirlik detayı: evet, kapasite: 8-10 l, menşei: tr, color detail: gri-taba"
ITEM_5c2555d164e9,kilitli kutu omuz çanta,aksesuar/çanta/omuz çantası,varnabag,unisex,yetişkin,"materyal: suni deri, deri kalitesi: imitasyon deri, renk: siyah, materyal bileşeni: 100% suni deri, ortam: casual/günlük, yıkama talimatı: type 4, desen: düz, sürdürülebilirlik detayı: hayır, paket içeriği: 1'li, yaş: tüm yaş grupları, color detail: siyah"
ITEM_a67c29e455a1,tropical kuzu etli kısırlaştırılmış kedi maması 10 kg,süpermarket/pet shop/kedi ürünleri/kedi kuru maması,n&d,unknown,unknown,"aroma: kuzu, içerik: düşük tahıllı, ağırlık: 1 - 5 kg, özellik: seçici (hassas), yaş: yetişkin (1 - 7 yaş), kısırlaştırılmış: evet, diğer özellikler: son kullanma tarihi 03/2027, menşei: de"
ITEM_aeb511020bb1,yeni sezon unisex model çocuk spor ayakkabi,ayakkabı/spor ayakkabı/sneaker,adakids,unisex,çocuk,"taban tipi: düz taban, koleksiyon: basic, dış materyal: süet, bağlama şekli: bantlı, renk: beyaz, materyal: süet, saya materyali: süet, astar materyali: suni deri, iç taban materyali: tekstil, taban materyali: eva, topuk boyu: kısa topuklu (1- 4 cm), persona: cool & comfort, ek özellik: ek özellik mevcut değil, sürdürülebilirlik detayı: hayır, topuk tipi: düz topuklu, materyal bileşeni: yok, ortam: casual/günlük, yıkama talimatı: type 4, desen: düz, kumaş tipi: dokuma, ürün detayı: suni süet, menşei: tr, kutu durumu: kutulu, sezon: tüm sezonlar, color detail: beyaz"
ITEM_5b666db8fb17,4 parametre toprak ph nem isı işık ölçer,bahçe & elektrikli el aletleri/elektrikli el aletleri/ölçüm cihazı,tekno istanbul,unknown,unknown,"garanti süresi: 2 yıl, bakım talimatları (genel): ürünün kullanım ömrünü korumak için ürüne özel bakım talimatlarını takip ediniz."
